Index,Time,((Motor_DM_6220[0]).PID_Omega).Target,((Motor_DM_6220[0]).PID_Omega).Measure
31614,31.613868,1.79591298,1.88302898
31615,31.614854,1.78858137,1.86691093
31616,31.615863,1.78124535,1.85079384
31617,31.616861,1.7739048,1.83467674
31618,31.617854,1.76656008,1.8131876
31619,31.618868,1.75921082,1.7916975
31620,31.619854,1.75185728,1.78095245
31621,31.620868,1.74449944,1.77020836
31622,31.621854,1.73713732,1.75946331
31623,31.622861,1.7297709,1.74871826
31624,31.623867,1.72240019,1.73797417
31625,31.624866,1.71502531,1.73260117
31626,31.625860,1.70764613,1.71648407
31627,31.626867,1.70026278,1.70036697
31628,31.627854,1.69287515,1.68424988
31629,31.628860,1.68548334,1.66275978
31630,31.629854,1.67808747,1.65738773
31631,31.630861,1.67068732,1.65201569
31632,31.631855,1.66328323,1.64664268
31633,31.632861,1.65587497,1.64127064
31634,31.633858,1.64846253,1.63589764
31635,31.634894,1.64104605,1.61978054
